"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol","gene_status"
928.271598863724,-0.17918330007631,0.183545694717611,-0.976232650686727,0.328949186491107,0.667162023610801,"ABHD14B","NS"
436.815077332448,-0.639722782138022,0.174149844518251,-3.67340426807547,0.000239340370034092,0.00389619877702697,"ABHD15","Down"
556.033918754631,0.00893564989079462,0.110717790791332,0.0807065407187853,0.935675335046748,0.983548681105499,"ABHD16A","NS"
46.3274476567081,0.136854649226927,0.388446039265179,0.352313153934622,0.724603424363531,0.910956698265566,"ABHD16B","NS"
41.7382784214627,-0.446214691733523,0.485918530089018,-0.918291162207332,0.358466452924135,0.694655904375403,"ABHD17A","NS"
165.303520038588,-0.444420532421047,0.179662094312238,-2.47364662046453,0.0133741912607535,0.0909684782068584,"ABHD17B","NS"
513.58172307131,-0.494317516255913,0.212966626791621,-2.32110318740026,0.0202812754092611,0.122947918126803,"ABHD17C","NS"
47.4051772341794,0.471405120507884,0.341264488553498,1.38134829822466,0.167171894524842,0.476559907286476,"ABHD18","NS"
1882.1090443232,-0.401856175762023,0.195995136279579,-2.05033748995072,0.0403315085701538,0.197790931436683,"ABHD2","NS"
81.2861153034942,-0.864652276739688,0.378319762169007,-2.28550650323528,0.0222831455407803,0.131636332956738,"ABHD3","NS"
495.794787953595,0.277355620577733,0.140184358012302,1.97850619363249,0.0478716305687918,0.222164706187074,"ABHD4","NS"
96.2843747741789,-1.37825277527862,0.590837025938364,-2.33271226204839,0.0196632521919389,0.120376825834828,"ABHD5","NS"
60.5652447764559,0.291184796610588,0.534267768023305,0.545016589130802,0.585742108191533,0.846926287706962,"ABHD6","NS"
320.984061239024,0.0518724290044181,0.166193967641543,0.312119806395739,0.754949474588327,0.923602644565333,"ABHD8","NS"
374.986008181933,-0.453226826403918,0.29898996057513,-1.51585968148262,0.12955483711881,0.414312834932981,"ABI1","NS"
1016.2599740928,0.316168514565598,0.173213229554228,1.82531389420584,0.0679536746564238,0.279383289722287,"ABI2","NS"
0.64335795369328,0.773695719752144,3.47190695521912,0.222844600886867,0.823656454200956,NA,"ABI3","NS"
1909.68827507277,0.0675607531422394,0.202392850166621,0.333809979387215,0.738522952502488,0.916310545537698,"ABI3BP","NS"
5891.46158083809,0.149431185210805,0.113536860908976,1.31614687965176,0.188124748906567,0.506129835911929,"ABL1","NS"
1157.63022386712,-0.528112041506367,0.151310921577457,-3.49024403526632,0.000482579654735985,0.00693067605087706,"ABL2","Down"
522.079425500722,-1.5548541139204,0.359075650143944,-4.33015748435491,1.49002741753695e-05,0.000387068449916361,"ABLIM1","NS"
4.37413707589776,-3.4429182014174,1.90874672147089,-1.80375854097827,0.0712691678254983,0.28824231393564,"ABLIM2","NS"
2198.02731334807,0.275115514557103,0.238602776488678,1.15302729752668,0.248899180348981,0.584904508810459,"ABLIM3","NS"
0,NA,NA,NA,NA,NA,"ABO","NS"
4074.05733676866,0.530975394577727,0.125135975315964,4.24318740663533,2.20367256787398e-05,0.000539386378710086,"ABR","Down"
0.443631933363123,-2.40783751994471,3.473139379328,-0.693274083463528,0.488137563999373,NA,"ABRA","NS"
110.291177150667,-0.507018152883382,0.442127540478978,-1.1467689896316,0.251477108791712,0.588181394817944,"ABRACL","NS"
67.0238729904896,-0.252174190408265,0.306232477864252,-0.823473042986805,0.410239040672754,0.737055140467883,"ABT1","NS"
682.484995934339,-0.620833575800861,0.1672358135828,-3.71232430721833,0.000205364611680261,0.00342893626690588,"ABTB1","Down"
246.68743588266,-0.249819662860421,0.306376622618372,-0.815400537826286,0.414843076587158,0.7408311606194,"ABTB2","NS"
12.3942517824188,0.19766079860275,1.43394335435791,0.137844216790041,0.890363537949303,0.968336062722001,"AC002310.11","NS"
4.12207241176613,0.108071453661917,2.97156589811034,0.0363685199546277,0.97098851500304,0.992052748198049,"AC002398.9","NS"
1.2471406898908,-2.21935376725732,2.31365645498476,-0.959240842552807,0.337437429508529,NA,"AC002985.3","NS"
0.697321519608936,-3.00379634646134,3.44315838462541,-0.872395635319613,0.382992580798002,NA,"AC003002.4","NS"
0.262980372987982,-1.69597935991427,3.51691146998472,-0.482235442770936,0.629638701609937,NA,"AC003002.6","NS"
34.1574218133314,0.533049134672035,0.408628395476973,1.3044838307182,0.192068669010818,0.51205814588127,"AC003005.4","NS"
0,NA,NA,NA,NA,NA,"AC003006.7","NS"
7.34871416994613,0.0893360349662597,0.844990748359779,0.105724275845234,0.91580111895493,0.977204147335783,"AC004076.7","NS"
1.01903595162318,1.29544960629209,2.4506448551305,0.528615806398884,0.597071993085047,NA,"AC004076.9","NS"
0,NA,NA,NA,NA,NA,"AC004231.7","NS"
34.8454953499198,0.840433424225962,0.674948322227487,1.24518188511431,0.213064899776323,0.54079918252091,"AC004381.6","NS"
0,NA,NA,NA,NA,NA,"AC004556.1","NS"
35.074550373946,-0.0710114445393644,0.421591090883502,-0.168436776950268,0.866239677570453,0.959755714675109,"AC004754.3","NS"
109.542187445517,-0.0261254167897817,0.209424232609792,-0.124748776510786,0.900722440910293,0.971880794592573,"AC004893.11","NS"
0,NA,NA,NA,NA,NA,"AC005281.1","NS"
347.830588779775,0.263883661844351,0.352168484988405,0.749310835843359,0.453669878256573,0.765081306997696,"AC005943.2","NS"
0.64876277324757,1.30481374955676,2.52442193978598,0.516876251545883,0.605242546673977,NA,"AC006116.20","NS"
0.509971218269894,-2.51577541323553,3.46679019781039,-0.725678587306635,0.468035831538392,NA,"AC006153.3","NS"
48.8377694079509,-0.108380223737129,0.431718043171594,-0.251043998395154,0.801780092345372,0.939847224311838,"AC006449.1","NS"
0.42429916440319,2.13751766464812,3.46736894836982,0.616466749421943,0.53758651067247,NA,"AC006486.9","NS"
11.7160749634843,-0.808784927870442,1.02021909323834,-0.792756118005228,0.42791992765291,0.750164339864387,"AC006538.4","NS"
7.37497283249822,-0.72215631412674,1.34834289392198,-0.535588029856542,0.592243303383313,0.850055410034783,"AC007040.11","NS"
7.64838608858839,2.6473197161831,1.61580214028356,1.6383934952076,0.101339635213089,0.357647735850226,"AC007192.4","NS"
15.0373099879298,-1.78032455569589,0.931632661504886,-1.91097267116,0.0560080930047671,0.246681242908452,"AC007325.1","NS"
44.2878876945427,-7.51979355278234,1.24186340877008,-6.05525011823146,1.40199651856795e-09,9.43274307911379e-08,"AC007325.2","NS"
14.7470193660641,-5.30228364813253,1.1477884848862,-4.61956511844448,3.84545181061784e-06,0.000118780865800773,"AC007325.4","NS"
0,NA,NA,NA,NA,NA,"AC007405.6","NS"
0,NA,NA,NA,NA,NA,"AC009014.3","NS"
118.356987150751,1.06067847254805,0.455323681895637,2.32950429490546,0.0198323657401753,0.121086477997011,"AC009133.22","NS"
102.055559381949,1.26289553549438,0.348939096258545,3.61924344114952,0.000295465583687157,0.00463847004827493,"AC009133.23","Up"
0,NA,NA,NA,NA,NA,"AC009286.1","NS"
0,NA,NA,NA,NA,NA,"AC009950.1","NS"
2.09018316739251,1.82531493021398,2.95527482349801,0.617646425198942,0.536808434747054,NA,"AC010547.9","NS"
0,NA,NA,NA,NA,NA,"AC010646.3","NS"
0,NA,NA,NA,NA,NA,"AC010731.4","NS"
133.605967887465,0.057969682159872,0.779722857554062,0.0743465214572765,0.940734660660242,0.984441818296179,"AC011043.1","NS"
12.7396767245779,0.354580529741846,0.514044782221647,0.689785291097375,0.490329219901875,0.790412923458682,"AC011295.1","NS"
0,NA,NA,NA,NA,NA,"AC011513.3","NS"
24.2593937272686,-0.839616884792649,0.365016637666141,-2.30021538240292,0.0214360207744168,0.127625619763289,"AC011530.4","NS"
331.438113772589,0.246780023185228,0.217228835770017,1.13603713020171,0.255941025034545,0.593870405506749,"AC012314.3","NS"
6402.22661384932,0.0473057599567116,0.202723070959589,0.233351634487332,0.815488366558752,0.944173835931354,"AC012314.4","NS"
118.476808520624,0.0112194044227814,0.317507690271849,0.0353358509621463,0.971811936237639,0.992346998232033,"AC013264.1","NS"
4524.88444064817,0.145036421372763,0.112362005611576,1.2907959463997,0.196774443790352,0.518812190261185,"AC013461.1","NS"
0,NA,NA,NA,NA,NA,"AC015688.3","NS"
2.73617446054728,0.891933106017269,1.41786826284196,0.629066274626592,0.529305668581453,NA,"AC020594.5","NS"
2.35733278264393,4.59499019001727,3.398832932528,1.35193176047038,0.176397146191797,NA,"AC023283.1","NS"
5.83294709380795,-1.02916487134893,1.1380616949854,-0.904313778315974,0.365829042815289,0.700105282892047,"AC023491.2","NS"
86.2739466030675,1.07532594189026,1.53546001017855,0.700328197909376,0.483722365815626,0.786228736440536,"AC023908.1","NS"
0.278928607843574,-1.75461338961748,3.51312392126314,-0.499445345209061,0.617465681032407,NA,"AC024592.12","NS"
0,NA,NA,NA,NA,NA,"AC025263.3","NS"
76.4489188742321,-0.483534090655104,0.292432867398673,-1.65348749939214,0.0982316881425376,0.351585009604502,"AC025335.1","NS"
137.822018405735,0.72293898402778,0.341310363521269,2.11812784285037,0.0341642420919363,0.17688311691818,"AC026348.1","NS"
1.39341834757599,0.27454958379481,1.95261003526589,0.140606459475368,0.888180845015625,NA,"AC026369.1","NS"
53.5022535681891,-0.896496981045033,3.22923945809981,-0.277618613508631,0.781305142101313,0.933356567027004,"AC027682.1","NS"
4.14455330034012,1.53403999550267,1.82285745277056,0.841557848185595,0.400035491936172,0.728522496386914,"AC037459.4","NS"
0,NA,NA,NA,NA,NA,"AC037482.2","NS"
13.1545076662752,1.26747266246614,1.37872661230925,0.919306736484346,0.357935155275567,0.694020208795244,"AC068533.7","NS"
88.3623295177833,0.343990501394025,0.329979764962096,1.04245938060335,0.297198748334358,0.637231905549565,"AC069368.3","NS"
0,NA,NA,NA,NA,NA,"AC073610.5","NS"
1.32394704590665,-3.9089379214981,3.41549784012293,-1.14447091009064,0.252428395266292,NA,"AC074141.1","NS"
3.62108629277306,5.21746021018312,3.39342276783558,1.537521425163,NA,NA,"AC084219.2","NS"
2169.52428470315,0.64610215493209,0.347307943310992,1.8603149377253,0.0628409813730684,0.264168089748652,"AC090094.1","NS"
0.743968734564425,2.94143181616844,3.43175951815661,0.857120611338305,0.391378231242142,NA,"AC090958.1","NS"
0,NA,NA,NA,NA,NA,"AC091304.1","NS"
0.295127272562485,-0.166283882478706,3.5338115409304,-0.0470551076515321,0.96246930658027,NA,"AC092566.1","NS"
18.3282752971992,-2.36891463924176,1.69439181769066,-1.39809140631381,0.16208562017493,0.469814388868673,"AC092620.2","NS"
64.726130966043,0.130614903625212,0.218007709730421,0.599129745396273,0.54908636736196,0.826841053522391,"AC092835.2","NS"
190.462173249759,0.285065740705797,0.235626027719704,1.20982280041196,0.226346895258338,0.558065624470528,"AC093323.3","NS"
0,NA,NA,NA,NA,NA,"AC104304.4","NS"
0,NA,NA,NA,NA,NA,"AC104389.28","NS"
0,NA,NA,NA,NA,NA,"AC104532.2","NS"
1.98651308915637,4.35159790908004,3.40166290255171,1.27925606791189,0.200806897586049,NA,"AC104534.3","NS"
2.15781062309071,-3.85501216494372,2.97451358446868,-1.29601430804436,0.194970555510241,NA,"AC108938.5","NS"
70.2279344138684,0.653335569169714,0.364233633491671,1.79372663338805,0.0728568121268888,0.292584045877403,"AC109829.1","NS"
0,NA,NA,NA,NA,NA,"AC114783.1","NS"
32.3474389703362,-0.605309426124092,0.421931377976863,-1.43461581128788,0.1513966064798,0.453463525736039,"AC127070.1","NS"
0.225646262946166,-0.186674739243551,3.5338115409304,-0.0528253238978336,0.957871084113974,NA,"AC131097.4","NS"
0,NA,NA,NA,NA,NA,"AC133680.1","NS"
0,NA,NA,NA,NA,NA,"AC136352.1","NS"
0.212149582201595,1.23147566955827,3.52854985466706,0.349003335727126,0.727086805294487,NA,"AC136612.1","NS"
0,NA,NA,NA,NA,NA,"AC136616.1","NS"
0,NA,NA,NA,NA,NA,"AC138517.6","NS"
0,NA,NA,NA,NA,NA,"AC138645.1","NS"
0,NA,NA,NA,NA,NA,"AC138645.2","NS"
0,NA,NA,NA,NA,NA,"AC138647.1","NS"
105.291775662428,-0.08792073646214,0.282550353112608,-0.311168382886784,0.755672617513399,0.923839215934648,"AC138969.4","NS"
0,NA,NA,NA,NA,NA,"AC141272.1","NS"
0,NA,NA,NA,NA,NA,"AC142525.1","NS"
196.214286187231,-0.172598915979503,0.47164648699525,-0.36594975418791,0.714402569051404,0.906009317238032,"AC145212.1","NS"
224.943606475107,-0.169506641339993,0.407132605523881,-0.416342584799563,0.677159335407804,0.890234113292885,"AC145212.2","NS"
0,NA,NA,NA,NA,NA,"AC171558.1","NS"
0.644206623710245,-1.82025931990133,2.55275618090533,-0.713056473437184,0.475810812171034,NA,"AC213203.1","NS"
0,NA,NA,NA,NA,NA,"AC233755.1","NS"
0,NA,NA,NA,NA,NA,"AC233755.2","NS"
0,NA,NA,NA,NA,NA,"AC236040.1","NS"
459.492706249916,0.8430610286564,0.308730531837707,2.73073422197056,0.0063193411092728,0.0520878460292383,"AC240274.1","NS"
0,NA,NA,NA,NA,NA,"AC243734.1","NS"
0,NA,NA,NA,NA,NA,"AC243756.1","NS"
0,NA,NA,NA,NA,NA,"AC243790.1","NS"
0,NA,NA,NA,NA,NA,"AC254560.1","NS"
0,NA,NA,NA,NA,NA,"AC254952.1","NS"
0,NA,NA,NA,NA,NA,"AC255093.2","NS"
558.725417447054,-0.369447617699714,0.219656200911126,-1.68193575308714,0.0925812988032662,0.339288636058291,"ACAA1","NS"
401.835569558067,-0.493178076299972,0.425678406166945,-1.1585696365029,0.246631651470868,0.582292675856028,"ACAA2","NS"
1272.45764869834,0.15037982285239,0.174443383964734,0.862055180509403,0.388657153377944,0.720273222752617,"ACACA","NS"
365.29524568375,-0.482415365987247,0.374137690301845,-1.28940595532636,0.197256992116306,0.519501735118493,"ACACB","NS"
331.129883429339,0.467310405135886,0.223805231200367,2.08802270898447,0.0367957862538571,0.186477494862776,"ACAD10","NS"
478.412714096058,0.788706575092991,0.436423518950388,1.80720456356214,0.0707303896605414,0.28682769061273,"ACAD11","NS"
267.585754852849,-0.0463936947725569,0.142789650557397,-0.324909365569938,0.745249668435216,0.919364688155518,"ACAD8","NS"
430.735973422269,0.0928075298790631,0.14668517153787,0.632698785474051,0.526930363141046,0.814580778489202,"ACAD9","NS"
1.25517873529608,-3.85286668618228,3.4167613138785,-1.1276370610181,0.259473228227102,NA,"ACADL","NS"
195.722409346252,-0.0737367436759507,0.211325583631715,-0.348924831573893,0.727145742479273,0.912054050030481,"ACADM","NS"
501.459302041516,-0.971685700626488,0.298089968870587,-3.25970613606369,0.00111527702738703,0.0135761618895295,"ACADS","Down"
512.048959214635,-0.0912805431333827,0.154449350098025,-0.591006327158059,0.554516181574774,0.829739035485438,"ACADSB","NS"
1874.71787735588,0.100078134703062,0.182244382050325,0.549142495242607,0.582907664195147,0.844693171928402,"ACADVL","NS"
267.642268610109,-1.1999613986358,1.35879508586146,-0.883106960807879,0.377178483611831,0.710748307004744,"ACAN","NS"
0,NA,NA,NA,NA,NA,"ACAP1","NS"
2034.47666065237,0.386548070007436,0.100526218306181,3.84524631007301,0.000120431404807908,0.00224094295213407,"ACAP2","Down"
587.060066361535,0.618986610773861,0.234940227183318,2.63465570879389,0.00842226640765594,0.0649894432744434,"ACAP3","NS"
1055.80360960005,-0.244832599343173,0.242835697194151,-1.00822326442156,0.313347291741958,0.654975761645967,"ACAT1","NS"
159.32496942882,-0.123646973153386,0.351163765995159,-0.352106296624835,0.724758546383275,0.910965465423981,"ACAT2","NS"
1464.47929789931,-0.0457420873843906,0.0877476994928702,-0.521291015590754,0.602164058778458,0.854301102606854,"ACBD3","NS"
156.572527106745,0.236853532374804,0.309032175082112,0.766436479670346,0.443416633832789,0.758920348983487,"ACBD4","NS"
572.814593263424,-0.0626586415134241,0.143234517729286,-0.437454899187423,0.661781477408539,0.883637456005294,"ACBD5","NS"
596.560757166417,0.414596744032969,0.110303556760189,3.75868880578659,0.000170806121927413,0.00297180893412051,"ACBD6","Down"
16.7122739043024,-0.702446924807637,0.880390096460324,-0.797881447817143,0.424939290347827,0.747915055099307,"ACBD7","NS"
75.8804635651415,-0.271283008984651,0.422031943368104,-0.642802075169066,0.520352536444149,0.81185457422369,"ACCS","NS"
0,NA,NA,NA,NA,NA,"ACCSL","NS"
147.584579570716,0.392774448244634,0.295663061223461,1.32845289032497,0.184028536707409,0.501282750527234,"ACD","NS"
98.3452463356507,-0.307181535129759,0.569173874130165,-0.539697180583361,0.589405884675843,0.8486365633229,"ACE","NS"
0,NA,NA,NA,NA,NA,"ACE2","NS"
0.220176821089573,-1.53126006614707,3.52263758989486,-0.434691343367166,0.663786482694816,NA,"ACER1","NS"
36.0027765964031,0.503074577869483,0.339607531540018,1.48134105150198,0.138515714468815,0.431239486714174,"ACER2","NS"
270.852382981854,-0.856404447403897,0.34031554017368,-2.51650114763149,0.0118526514180597,0.0831642705717717,"ACER3","NS"
3.96560250572648,1.15448388609235,1.41216590271643,0.817527093574201,0.413627272504246,0.739952575110617,"ACHE","NS"
2766.55638386726,0.401813245547348,0.0777065068457873,5.17090861315858,2.32958480782781e-07,9.70044795893664e-06,"ACIN1","Down"
0,NA,NA,NA,NA,NA,"ACKR1","NS"
0.507835562455869,1.12570224928047,3.48069653425346,0.323412925603383,0.746382541874016,NA,"ACKR2","NS"
1316.05995432701,0.209699086779594,0.369030738863946,0.568242871651149,0.569870064383661,0.838896889345984,"ACKR3","NS"
1211.00197941909,1.51816534788269,0.347953170946464,4.36313123330115,1.28213978176887e-05,0.000342020803503891,"ACKR4","Up"
3372.35075503866,-0.100013259092919,0.160883871175214,-0.621648760452792,0.534172851059498,0.818381174246759,"ACLY","NS"
0,NA,NA,NA,NA,NA,"ACMSD","NS"
730.802687446219,-0.216346516703944,0.262294873613652,-0.824821750129256,0.409472796488203,0.736835237738587,"ACO1","NS"
1536.19932184452,-0.0322136064317493,0.109519712747353,-0.294135234869193,0.768654567579522,0.927820069288653,"ACO2","NS"
